"","Symbol","Date","Prev.Close","Open.Price","High.Price","Low.Price","Close.Price","Average.Price","Total.Traded.Quantity","MA30","MA50","MA100","MA200"
"3899","AXISBANK","21-Dec-15",432.55,432.55,443.2,432.15,442.35,439.86,5061836,458.7233333,472.664,498.071,529.90275
"3900","AXISBANK","22-Dec-15",442.35,442.9,450.65,441.6,446.7,447,8722574,458.1083333,471.768,496.9255,529.346
"3901","AXISBANK","23-Dec-15",446.7,450,452.7,448.2,452,450.9,4493436,457.6766667,470.999,495.7735,528.795
"3902","AXISBANK","24-Dec-15",452,452.8,455.25,448.45,450.75,451.46,3633255,457.09,470.273,494.624,528.32725
"3903","AXISBANK","28-Dec-15",450.75,450,456.6,448.4,455.35,453.28,5914945,456.2566667,469.562,493.4425,527.872
"3904","AXISBANK","29-Dec-15",455.35,455.4,459.9,451.2,458.35,456.26,5987050,455.37,468.819,492.259,527.346
"3905","AXISBANK","30-Dec-15",458.35,458,460,453.6,455.1,456.51,3766369,454.4916667,467.947,491.009,526.8205
"3906","AXISBANK","31-Dec-15",455.1,456,456,448.2,449.1,450.82,6329611,453.6083333,466.836,489.696,526.21075
"3907","AXISBANK","1-Jan-16",449.1,449.75,452.9,445.55,449.9,449.76,3345654,453.1533333,465.701,488.3475,525.612
"3908","AXISBANK","4-Jan-16",449.9,448.9,448.9,436.15,438.4,440.92,5862854,452.3316667,464.281,486.9285,524.95875
"3909","AXISBANK","5-Jan-16",438.4,439.9,439.9,433.6,436.45,436.66,5579449,451.5516667,462.775,485.534,524.35175
"3910","AXISBANK","6-Jan-16",436.45,439.3,439.3,430,430.7,434.75,5756267,450.485,460.876,484.1285,523.72575
"3911","AXISBANK","7-Jan-16",430.7,425,425.15,407,409.25,414.65,13787371,448.665,458.64,482.5085,522.992
"3912","AXISBANK","8-Jan-16",409.25,413.5,418.75,410,413.7,413.31,11307470,446.945,456.478,481.067,522.19975
"3913","AXISBANK","11-Jan-16",413.7,410,423.4,407.4,417.2,417.22,10352347,445.1516667,455.164,479.5635,521.43575
"3914","AXISBANK","12-Jan-16",417.2,419.8,420.65,401,406.1,406.58,13070476,443.05,453.907,477.9245,520.626
"3915","AXISBANK","13-Jan-16",406.1,410,411.45,392.45,406.7,402.53,15873927,441.22,452.533,476.3775,519.8295
"3916","AXISBANK","14-Jan-16",406.7,394.8,402,388.75,390.6,393.92,11776737,438.9233333,450.78,474.67,519.0315
"3917","AXISBANK","15-Jan-16",390.6,392.45,395.85,369,374.25,383.27,13178892,435.9816667,448.772,472.8725,518.14875
"3918","AXISBANK","18-Jan-16",374.25,372.25,383.35,366.75,373.2,376.45,14117119,433.0716667,446.786,471.2705,517.34625
"3919","AXISBANK","19-Jan-16",373.2,376,396,376,393,389.01,14215698,430.7616667,445.37,469.9475,516.72
"3920","AXISBANK","20-Jan-16",393,385.6,393.4,374.65,387.6,383.16,15605644,428.3883333,443.819,469.003,516.042
"3921","AXISBANK","21-Jan-16",387.6,400,412.45,397.7,409.15,406.06,28200956,427.0066667,442.703,468.065,515.38725
"3922","AXISBANK","22-Jan-16",409.15,419.4,427.65,414.6,424.15,421.98,15009103,426.1466667,441.819,467.3505,514.817
"3923","AXISBANK","25-Jan-16",424.15,429.75,429.75,415.2,420.85,419.22,10252421,425.4866667,440.629,466.4665,514.285
"3924","AXISBANK","27-Jan-16",420.85,424.1,426.5,411.6,415.4,416.27,8648945,424.955,439.238,465.539,513.741
"3925","AXISBANK","28-Jan-16",415.4,416,416.9,402.4,405.65,408.5,9370465,423.94,437.722,464.518,513.12425
"3926","AXISBANK","29-Jan-16",405.65,396,409.8,393.25,408.4,403.15,13667701,422.9483333,436.378,463.801,512.49125
"3927","AXISBANK","1-Feb-16",408.4,410,410.35,394.5,399.3,400.65,10700914,421.74,435.093,463.128,511.728
"3928","AXISBANK","2-Feb-16",399.3,399,404.45,388.6,390.9,396.83,12131028,420.3516667,433.65,462.168,510.9575
"3929","AXISBANK","3-Feb-16",390.9,387,390,379.15,380.55,383.58,10077279,418.2916667,432.064,461.2935,510.02125
"3930","AXISBANK","4-Feb-16",380.55,385.75,386.6,373.35,382.75,381.03,11472602,416.16,430.465,460.6225,509.09325
"3931","AXISBANK","5-Feb-16",382.75,384.7,405,384.25,399.55,394.48,11677917,414.4116667,429.179,459.879,508.26175
"3932","AXISBANK","8-Feb-16",399.55,401,417.95,401,408.55,411.7,11996680,413.005,428.044,459.102,507.4445
"3933","AXISBANK","9-Feb-16",408.55,401,405.9,396,399.9,402.13,6550274,411.1566667,426.622,458.275,506.7275
"3934","AXISBANK","10-Feb-16",399.9,397.9,398,385.35,393.6,392.07,10922352,408.9983333,425.111,457.3985,506.05875
"3935","AXISBANK","11-Feb-16",393.6,392.9,396.75,373.3,377.2,386.26,8076824,406.4016667,423.423,456.2085,505.24075
"3936","AXISBANK","12-Feb-16",377.2,389.4,395.95,379.1,391.1,387.16,28434501,404.4683333,422.055,455.292,504.44075
"3937","AXISBANK","15-Feb-16",391.1,395.65,420,395.65,417.65,411.87,13964589,403.3933333,421.158,454.526,503.86725
"3938","AXISBANK","16-Feb-16",417.65,420.8,422.5,405,405.8,413.33,12445006,402.3066667,420.064,453.4095,503.10375
"3939","AXISBANK","17-Feb-16",405.8,406.9,406.9,394.75,403.1,400.83,10197761,401.195,418.88,452.1605,502.34
"3940","AXISBANK","18-Feb-16",403.1,410.2,412.1,391.6,398.05,402.44,12069460,400.1066667,417.665,451.044,501.52
"3941","AXISBANK","19-Feb-16",398.05,395.6,396.9,390,392.5,392.6,12915275,399.5483333,416.503,449.852,500.645
"3942","AXISBANK","22-Feb-16",392.5,395,398.75,391.05,397.15,395.74,10284642,398.9966667,415.447,448.684,499.80575
"3943","AXISBANK","23-Feb-16",397.15,397.9,397.9,383.25,385.15,389.12,9955791,397.9283333,414.337,447.4685,498.92425
"3944","AXISBANK","24-Feb-16",385.15,385,391,377.25,386.65,384.77,11983475,397.28,413.443,446.29,498.06625
"3945","AXISBANK","25-Feb-16",386.65,386.1,387.8,377.45,378.2,382.47,9491615,396.33,412.285,445.1155,497.105
"3946","AXISBANK","26-Feb-16",378.2,385,390.3,382.15,386.35,386.67,9588881,396.1883333,411.249,444.0165,496.23175
"3947","AXISBANK","29-Feb-16",386.35,387,391.65,374,375.75,380.51,82022905,396.2383333,410.053,442.6415,495.26725
"3948","AXISBANK","1-Mar-16",375.75,380.1,393.2,380.1,392,388.03,12822550,396.865,409.242,441.4975,494.47725
"3949","AXISBANK","2-Mar-16",392,400,411.8,400,407.25,407.64,15332044,397.34,408.54,440.602,493.703
"3950","AXISBANK","3-Mar-16",407.25,411.35,419,407.1,417.15,412.07,14677533,398.325,407.949,439.8585,492.9675
"3951","AXISBANK","4-Mar-16",417.15,418.15,418.15,409.25,416.05,414.26,8992492,398.555,407.23,439.1145,492.15875
"3952","AXISBANK","8-Mar-16",416.05,415.6,423.05,408.8,411.75,414.89,6921273,398.1416667,406.45,438.3615,491.3825
"3953","AXISBANK","9-Mar-16",411.75,409,418.2,407.5,416.85,415.33,8437253,398.0083333,405.68,437.621,490.5935
"3954","AXISBANK","10-Mar-16",416.85,417.5,420,410.6,413,414.25,5631550,397.9283333,404.773,436.796,489.7835
"3955","AXISBANK","11-Mar-16",413,413.85,421.95,408.25,412.8,415.03,8348484,398.1666667,403.927,435.937,488.9205
"3956","AXISBANK","14-Mar-16",412.8,417.6,422.25,413.1,415.45,417.32,6963673,398.4016667,403.254,435.045,488.09775
"3957","AXISBANK","15-Mar-16",415.45,417.5,421.75,416.1,418.85,419.11,8188560,399.0533333,402.633,434.167,487.29975
"3958","AXISBANK","16-Mar-16",418.85,419,426.35,411,424.6,418.5,8290044,400.1766667,402.357,433.319,486.65725
"3959","AXISBANK","17-Mar-16",424.6,430,435,425.5,428.15,430.41,11080947,401.7633333,402.191,432.483,486.048
"3960","AXISBANK","18-Mar-16",428.15,429.95,437.6,429.1,436.1,433.11,6675930,403.5416667,402.299,431.5875,485.474
"3961","AXISBANK","21-Mar-16",436.1,439,445.5,437.9,444.5,442.32,8910574,405.04,403.004,430.822,484.969
"3962","AXISBANK","22-Mar-16",444.5,447,447.6,434.3,441.25,441.74,8004834,406.13,403.555,430.0165,484.39325
"3963","AXISBANK","23-Mar-16",441.25,439.25,441.25,435.1,437.5,437.55,5018310,407.3833333,403.961,429.5625,483.83875
"3964","AXISBANK","28-Mar-16",437.5,437.85,438.6,419.8,422.9,429.59,9200929,408.36,404.297,429.102,483.18525
"3965","AXISBANK","29-Mar-16",422.9,423.9,432.9,422.4,429.45,428.59,6674980,410.1016667,404.752,428.6425,482.539
"3966","AXISBANK","30-Mar-16",429.45,433.3,445.7,432.1,444.25,439.54,9551121,411.8733333,405.825,428.3025,481.93775
"3967","AXISBANK","31-Mar-16",444.25,443.7,449,438.2,444.15,443.86,12671936,412.7566667,407.223,427.9975,481.42475
"3968","AXISBANK","1-Apr-16",444.15,440.9,452,440.05,449.9,447.47,8827751,414.2266667,408.757,427.7715,480.917
"3969","AXISBANK","4-Apr-16",449.9,451.5,451.55,442.1,444.75,445.86,5347581,415.615,409.792,427.581,480.3905
"3970","AXISBANK","5-Apr-16",444.75,443.4,449.5,431,432.6,439.7,12100258,416.7666667,410.692,427.2555,479.79775
"3971","AXISBANK","6-Apr-16",432.6,433.3,436.3,423.1,424.65,427.39,7457831,417.8383333,411.002,426.8525,479.17475
"3972","AXISBANK","7-Apr-16",424.65,427.75,431.8,424.9,426.65,428.79,5374072,418.8216667,411.052,426.4355,478.55775
"3973","AXISBANK","8-Apr-16",426.65,426.7,427.35,420.05,421.6,422.08,6881318,420.0366667,411.067,425.848,477.908
"3974","AXISBANK","11-Apr-16",421.6,423.9,431.9,417.5,429.8,425.2,6221772,421.475,411.355,425.2965,477.19625
"3975","AXISBANK","12-Apr-16",429.8,430.5,436.45,429.4,434.05,433.45,5586212,423.3366667,411.923,424.8225,476.51
"3976","AXISBANK","13-Apr-16",434.05,440.05,445.3,438.1,440.5,442.07,9091282,425.1416667,412.565,424.4715,475.855
"3977","AXISBANK","18-Apr-16",440.5,444.95,446.05,437.4,445.25,442.52,6674315,427.4583333,413.484,424.2885,475.231
"3978","AXISBANK","20-Apr-16",445.25,446.1,460.65,444.35,459.1,454.72,10775664,429.695,414.848,424.249,474.699
"3979","AXISBANK","21-Apr-16",459.1,463.8,472.75,463,467.95,469.02,11717618,431.7183333,416.596,424.33,474.22525
"3980","AXISBANK","22-Apr-16",467.95,465.6,478.5,462.1,475.85,471.33,7323373,433.675,418.458,424.4615,473.80975
"3981","AXISBANK","25-Apr-16",475.85,474,477.35,465,469.9,469.36,7474910,435.47,419.865,424.522,473.266
"3982","AXISBANK","26-Apr-16",469.9,470.1,484.9,463.65,480.2,473.62,12685893,437.7516667,421.298,424.671,472.747
"3983","AXISBANK","27-Apr-16",480.2,461.3,473.5,458.05,465.5,467.41,29544825,439.3733333,422.61,424.616,472.14475
"3984","AXISBANK","28-Apr-16",465.5,463,471.85,461.55,468.05,466.92,16457436,441.2083333,424.099,424.605,471.564
"3985","AXISBANK","29-Apr-16",468.05,466.75,477.45,465.05,472.4,472.11,10883473,443.195,426.003,424.713,470.995
"3986","AXISBANK","2-May-16",472.4,474.35,479,468.45,471.8,472.45,9439328,445.0733333,427.617,424.836,470.47075
"3987","AXISBANK","3-May-16",471.8,473.9,475,466.3,470.55,471.24,8097969,446.7966667,428.675,424.9165,469.965
"3988","AXISBANK","4-May-16",470.55,466,470,460.25,462.45,463.63,8777977,448.0583333,429.808,424.936,469.38675
"3989","AXISBANK","5-May-16",462.45,463,467.3,458.45,461.05,461.76,8736141,449.155,430.967,424.9235,468.78225
"3990","AXISBANK","6-May-16",461.05,461,464.05,459,461.45,461.07,4804806,450,432.235,424.95,468.17
"3991","AXISBANK","9-May-16",461.45,465.8,478,461.65,477.1,470.38,10228014,451.0866667,433.927,425.215,467.6355
"3992","AXISBANK","10-May-16",477.1,479,489,478.15,487.95,484.03,12131886,452.6433333,435.743,425.595,467.032
"3993","AXISBANK","11-May-16",487.95,482.6,499.35,480.25,498.2,495.45,21878712,454.6666667,438.004,426.1705,466.5125
"3994","AXISBANK","12-May-16",498.2,498.6,506.9,490.6,492.55,498.87,13528266,456.9883333,440.122,426.7825,465.97575
"3995","AXISBANK","13-May-16",492.55,493.7,496.2,486.5,490.65,490.34,7426191,459.0283333,442.371,427.328,465.50575
"3996","AXISBANK","16-May-16",490.65,492,493.65,477.25,486.45,484.45,5809867,460.435,444.373,427.811,464.98875
"3997","AXISBANK","17-May-16",486.45,490.7,505.5,490.3,503.35,501.05,8982435,462.4083333,446.925,428.489,464.58675
"3998","AXISBANK","18-May-16",503.35,498.5,503,495.25,501.1,499.23,8241793,464.115,449.107,429.1745,464.19
"3999","AXISBANK","19-May-16",501.1,501.75,501.75,489,490.5,494.79,5989236,465.64,450.772,429.656,463.8635
"4000","AXISBANK","20-May-16",490.5,493.95,495.7,488.1,490.6,491.55,5012902,467.5733333,452.241,430.095,463.51025
"4001","AXISBANK","23-May-16",490.6,495.4,495.4,485,486.5,490.79,4700955,469.635,453.65,430.44,463.10675
"4002","AXISBANK","24-May-16",486.5,483.25,490.95,482,488.95,487.26,4838908,471.7116667,455.194,430.822,462.723
"4003","AXISBANK","25-May-16",488.95,494,503,493.35,502.15,500.17,7144175,474.3966667,456.9,431.29,462.36625
"4004","AXISBANK","26-May-16",502.15,502.5,523,500.25,519,510.79,11207975,477.37,459.02,431.8965,462.07775
"4005","AXISBANK","27-May-16",519,520.25,525,509,512.4,516.12,7699491,479.9816667,461.012,432.4695,461.73925
"4006","AXISBANK","30-May-16",512.4,513.95,522.05,512.5,513.7,517.4,4892196,482.4216667,462.977,433.1155,461.40575
"4007","AXISBANK","31-May-16",513.7,515,518.7,510.7,515.2,514.71,5706744,484.7533333,464.904,433.7685,461.058
"4008","AXISBANK","1-Jun-16",515.2,524.85,529.45,510,511.95,519.57,9559476,486.515,466.651,434.504,460.71625
"4009","AXISBANK","2-Jun-16",511.95,510.5,525,506.75,524.35,516.37,7013241,488.395,468.575,435.383,460.4585
"4010","AXISBANK","3-Jun-16",524.35,527.15,544.95,527,542.65,540.35,13581215,490.6216667,470.706,436.5025,460.3155
"4011","AXISBANK","6-Jun-16",542.65,542.1,545,530.3,532.85,535.14,9416306,492.72,472.473,437.7385,460.1235
"4012","AXISBANK","7-Jun-16",532.85,539.1,539.1,526.75,534.4,532.89,11455340,494.5266667,474.336,438.9455,460.00625
"4013","AXISBANK","8-Jun-16",534.4,536.4,541.45,530.8,539,537.75,6988719,496.9766667,476.366,440.1635,459.8635
"4014","AXISBANK","9-Jun-16",539,542.95,545.9,537.1,542.6,542.03,7019405,499.4616667,478.76,441.5285,459.7265
"4015","AXISBANK","10-Jun-16",542.6,540,549.15,538.3,541.05,543.38,6382258,501.75,480.992,442.872,459.62475
"4016","AXISBANK","13-Jun-16",541.05,529.8,534.6,524,531.15,528.64,6788154,503.7283333,482.73,444.2775,459.47375
"4017","AXISBANK","14-Jun-16",531.15,535.8,535.8,525.5,529.65,529.05,8234417,505.6983333,484.44,445.8315,459.352
"4018","AXISBANK","15-Jun-16",529.65,531.9,533.4,522.65,528.8,527.71,7836638,507.91,486.018,447.3875,459.329
"4019","AXISBANK","16-Jun-16",528.8,528,528.3,516,523.45,522.39,5375177,509.99,487.592,448.692,459.31975
"4020","AXISBANK","17-Jun-16",523.45,526.9,533.9,524.7,526.9,530.11,7201452,512.1716667,489.478,450.085,459.544
"4021","AXISBANK","20-Jun-16",526.9,515,523.9,514,522.45,520.9,11335041,513.6833333,491.434,451.218,459.6415
"4022","AXISBANK","21-Jun-16",522.45,524.5,524.5,515.45,517.4,519.27,5301794,514.665,493.249,452.1505,459.7505
"4023","AXISBANK","22-Jun-16",517.4,517.9,521,513.6,516.2,518.01,5374493,515.265,495.141,453.104,459.78525
"4024","AXISBANK","23-Jun-16",516.2,518,528,514.8,526.4,521.17,5874012,516.3933333,497.073,454.214,459.8765
"4025","AXISBANK","24-Jun-16",526.4,502,511.6,492.8,510.5,501.84,9745784,517.055,498.602,455.2625,459.89025
"4026","AXISBANK","27-Jun-16",510.5,507.4,517.6,507.15,514.45,514.98,4612787,517.9883333,500.081,456.323,460.062
"4027","AXISBANK","28-Jun-16",514.45,515,520.5,512.75,514,515.39,4479273,518.3433333,501.456,457.47,460.299
"4028","AXISBANK","29-Jun-16",514,518.5,518.95,514.25,517.85,516.72,4721178,518.9016667,502.631,458.7395,460.45375
"4029","AXISBANK","30-Jun-16",517.85,522,535.25,521,533.5,530.9,10912401,520.335,503.942,460.269,460.78125
"4030","AXISBANK","1-Jul-16",533.5,535.8,545.7,535.5,542.9,541.78,6701034,522.0783333,505.283,461.8705,461.2465
"4031","AXISBANK","4-Jul-16",542.9,545.5,546.95,539.5,543.85,543.49,5173772,523.99,506.762,463.3135,461.59625
"4032","AXISBANK","5-Jul-16",543.85,541.2,546.25,535.25,539.7,540.92,5219466,525.6816667,507.952,464.625,461.8635
"4033","AXISBANK","7-Jul-16",539.7,539.2,545.9,535.3,542.25,542.97,4650991,527.0183333,509.487,466.0485,462.16175
"4034","AXISBANK","8-Jul-16",542.25,541,548.5,540,546.45,544.07,6016471,527.9333333,511.055,467.577,462.48775
"4035","AXISBANK","11-Jul-16",546.45,551.65,553,541.55,544.4,546.91,6082359,529,512.495,469.249,462.72875
"4036","AXISBANK","12-Jul-16",544.4,550,562.1,549.15,561,555.93,6541827,530.5766667,514.279,470.948,463.12
"4037","AXISBANK","13-Jul-16",561,563.7,563.7,551.1,556.85,556.7,6365885,531.965,516.005,472.34,463.433
"4038","AXISBANK","14-Jul-16",556.85,555.75,561.7,553.6,560.25,558.89,4020476,533.575,517.961,473.8845,463.647
"4039","AXISBANK","15-Jul-16",560.25,556.15,570.45,556,565.05,565.15,6247207,534.9316667,520.041,475.504,463.83225
"4040","AXISBANK","18-Jul-16",565.05,570,576.8,569,571,572.94,6641864,535.8766667,522.232,477.2335,464.13875
"4041","AXISBANK","19-Jul-16",571,570.7,573.85,563.85,565.45,567.67,5547223,536.9633333,523.999,478.963,464.4075
"4042","AXISBANK","20-Jul-16",565.45,563.3,567.85,555.85,558.25,561.02,5258296,537.7583333,525.405,480.574,464.629
"4043","AXISBANK","21-Jul-16",558.25,557.9,557.9,535.55,538.05,545.29,9416152,537.7266667,526.202,482.103,464.78575
"4044","AXISBANK","22-Jul-16",538.05,537.95,545.3,532.9,537.7,538.93,8134377,537.5633333,527.105,483.6135,464.95175
"4045","AXISBANK","25-Jul-16",537.7,518.5,540,518.5,538.1,531.34,15701682,537.465,528.054,485.2125,465.164
"4046","AXISBANK","26-Jul-16",538.1,539.7,559.2,535.45,553.8,549.99,11437473,538.22,529.401,486.887,465.45175
"4047","AXISBANK","27-Jul-16",553.8,553.85,558.1,543.45,548.85,548.44,7787071,538.86,530.311,488.618,465.62975
"4048","AXISBANK","28-Jul-16",548.85,548.1,553.35,538.05,543.85,543.65,12174235,539.3616667,531.166,490.1365,465.817
"4049","AXISBANK","29-Jul-16",543.85,542.5,551.8,542.5,546.15,547.29,4861274,540.1183333,532.279,491.5255,466.06375
"4050","AXISBANK","1-Aug-16",546.15,546.25,557.7,546.25,550.55,552.1,7026398,540.9066667,533.478,492.8595,466.359
"4051","AXISBANK","2-Aug-16",550.55,552,555.6,547.1,549.65,551.56,5749264,541.8133333,534.741,494.1955,466.655
"4052","AXISBANK","3-Aug-16",549.65,549.65,552.95,540.85,549.35,547.14,6489800,542.8783333,535.949,495.5715,466.9665
"4053","AXISBANK","4-Aug-16",549.35,551.9,556,544.65,547.5,549.66,5769753,543.9216667,536.856,496.878,467.2495
"4054","AXISBANK","5-Aug-16",547.5,552.4,569,550.55,567.25,563.02,8030392,545.2833333,537.821,498.4205,467.60825
"4055","AXISBANK","8-Aug-16",567.25,568.45,572.4,565.25,571.15,569.28,7360104,547.305,538.996,500.004,467.9705
"4056","AXISBANK","9-Aug-16",571.15,570.5,576,566.7,574.1,572.15,7958291,549.2933333,540.204,501.5905,468.31775
"4057","AXISBANK","10-Aug-16",574.1,574.05,575.3,563,567.9,567.03,6611328,551.09,541.258,503.081,468.624
"4058","AXISBANK","11-Aug-16",567.9,564.25,574.9,564.25,569.75,570.59,5098948,552.82,542.414,504.5325,468.92575
"4059","AXISBANK","12-Aug-16",569.75,569.85,593.2,569.8,591,585.35,13209690,554.7366667,543.747,506.161,469.322
"4060","AXISBANK","16-Aug-16",591,593.95,593.95,580,583.3,584.9,11126973,556.0833333,544.56,507.633,469.61025
"4061","AXISBANK","17-Aug-16",583.3,588.2,598,585.2,589.5,592.06,9879769,557.605,545.693,509.083,469.9525
"4062","AXISBANK","18-Aug-16",589.5,591.1,597.3,590.8,593.15,594.62,12089285,559.3866667,546.868,510.602,470.30925
"4063","AXISBANK","19-Aug-16",593.15,595.4,597.6,586.1,588.55,590.84,9209878,560.93,547.859,512.1125,470.8375
"4064","AXISBANK","22-Aug-16",588.55,589.9,589.95,579.4,580.25,582.66,9499230,562.0566667,548.612,513.686,471.394
"4065","AXISBANK","23-Aug-16",580.25,581.25,585,580.1,582.5,582.64,6963978,563.3266667,549.441,515.2165,471.9295
"4066","AXISBANK","24-Aug-16",582.5,584.85,584.85,578.65,583.4,581.79,5835501,564.0733333,550.486,516.608,472.45525
"4067","AXISBANK","25-Aug-16",583.4,586.8,594,585,586.55,588.73,17177795,565.0633333,551.624,518.032,473.01475
"4068","AXISBANK","26-Aug-16",586.55,586.5,589,580.3,586.4,584.69,7531289,565.935,552.776,519.397,473.58425
"4069","AXISBANK","29-Aug-16",586.4,586.4,597,586,589.15,591.52,12461059,566.7383333,554.09,520.841,474.211
"4070","AXISBANK","30-Aug-16",589.15,592,599.25,588.55,591.15,593.14,11834475,567.41,555.375,522.4265,474.841
"4071","AXISBANK","31-Aug-16",591.15,591.5,603.85,580.7,596.85,595.61,120541914,568.4566667,556.863,524.1485,475.5005
"4072","AXISBANK","1-Sep-16",596.85,597.05,603,592,596.65,597.21,10204784,569.7366667,558.448,525.8485,476.142
"4073","AXISBANK","2-Sep-16",596.65,597.7,602,594.25,599.2,597.89,7279782,571.775,560.108,527.6245,476.73625
"4074","AXISBANK","6-Sep-16",599.2,602.5,637.8,602.5,635.9,624,15252302,575.0483333,562.298,529.6855,477.491
"4075","AXISBANK","7-Sep-16",635.9,637.75,638.3,622.5,625.1,630.49,11869960,577.9483333,564.59,531.596,478.20925
"4076","AXISBANK","8-Sep-16",625.1,626,634,619.75,629.35,626.25,8039571,580.4666667,566.888,533.4845,478.978
"4077","AXISBANK","9-Sep-16",629.35,615.1,624.7,611.7,613.1,617.34,9795054,582.6083333,568.87,535.163,479.72575
"4078","AXISBANK","12-Sep-16",613.1,597.8,601.85,588.4,592.1,592.9,8471237,584.2166667,570.355,536.493,480.371
"4079","AXISBANK","14-Sep-16",592.1,593,604.65,590.45,601.8,597.95,5915220,586.0716667,571.721,537.8315,481.08075
"4080","AXISBANK","15-Sep-16",601.8,601.05,603,583.3,588.75,589.07,7145326,587.345,572.638,538.9605,481.711
"4081","AXISBANK","16-Sep-16",588.75,592.25,612.4,592.25,602.2,602.69,19309804,589.0966667,573.805,540.2835,482.40275
