,Symbol,Series,Date,Prev.Close,Open.Price,High.Price,Low.Price,Last.Price,Close.Price,Average.Price,Total.Traded.Quantity,Turnover,No..of.Trades,Deliverable.Qty,X..Dly.Qt.to.Traded.Qty,,,MA30,MA50,MA100,MA200
1302,UTIBANK,EQ,8-Jan-04,140.5,141.9,145.5,140.25,145,144.75,143.77,159718,22962242.25,-,91171,57.08,,,122.7616667,103.593,88.836,72.32425
1303,UTIBANK,EQ,9-Jan-04,144.75,146.5,150.55,144.5,146,145.6,147.51,259189,38231844.15,-,142012,54.79,,,124.84,105.025,89.5295,72.85175
1304,UTIBANK,EQ,12-Jan-04,145.6,146.7,146.7,140.1,141.5,141.85,142.69,183887,26238132.4,-,103658,56.37,,,126.78,106.367,90.189,73.3645
1305,UTIBANK,EQ,13-Jan-04,141.85,140,145.5,139.1,140,139.85,141.44,175783,24862692.75,-,98774,56.19,,,128.5866667,107.694,90.872,73.86425
1306,UTIBANK,EQ,14-Jan-04,139.85,141.15,150,139.85,141,141.85,144.72,302379,43761059.4,-,160616,53.12,,,130.1216667,109.041,91.562,74.3735
1307,UTIBANK,EQ,15-Jan-04,141.85,143.2,170,143,163.1,160.85,155.9,1558504,242972871.6,-,573639,36.81,,,131.65,110.785,92.419,74.97875
1308,UTIBANK,EQ,16-Jan-04,160.85,164,167,155,158.5,157.45,162.51,1277763,207654520.5,-,516979,40.46,,,132.97,112.476,93.2325,75.56375
1309,UTIBANK,EQ,19-Jan-04,157.45,165,165,149.2,155.1,154.15,153.95,455485,70123566.55,-,118513,26.02,,,134.4616667,114.113,94.0375,76.128
1310,UTIBANK,EQ,20-Jan-04,154.15,158,175.8,155.7,169.45,168.7,168.19,2001852,336682479,-,493919,24.67,,,136.1466667,116.046,94.976,76.75525
1311,UTIBANK,EQ,21-Jan-04,168.7,170,174.8,151.15,163,168.1,168.06,1258513,211510696.2,-,478068,37.99,,,137.76,117.968,95.911,77.3785
1312,UTIBANK,EQ,22-Jan-04,168.1,169,171,160,165.5,165.95,165.35,831351,137462335.5,-,422910,50.87,,,139.4583333,119.794,96.8165,77.99475
1313,UTIBANK,EQ,23-Jan-04,165.95,168.9,169.95,153,159.05,159.8,160.02,524365,83911093.4,-,208160,39.7,,,140.9966667,121.502,97.676,78.58475
1314,UTIBANK,EQ,27-Jan-04,159.8,161.25,171.75,159.9,166,166.7,167.06,604089,100917797.3,-,323318,53.52,,,142.7583333,123.398,98.617,79.20425
1315,UTIBANK,EQ,28-Jan-04,166.7,167,179.3,162.15,170.25,170.75,171.98,1374025,236298804.6,-,498672,36.29,,,144.6133333,125.375,99.602,79.84325
1316,UTIBANK,EQ,29-Jan-04,170.75,170,178,168,176,175.4,174.74,1198930,209500479.2,-,422329,35.23,,,146.3933333,127.439,100.647,80.509
1317,UTIBANK,EQ,30-Jan-04,175.4,177.5,178,163,165.8,164.7,169.37,379618,64296048.35,-,113283,29.84,,,147.8133333,129.275,101.583,81.11225
1318,UTIBANK,EQ,3-Feb-04,164.7,164,164,136.7,141,139,149.54,563888,84325689.85,-,209954,37.23,,,148.2966667,130.42,102.2725,81.59075
1319,UTIBANK,EQ,4-Feb-04,139,140,147.4,135,145,144.35,142.91,560992,80173998.05,-,167837,29.92,,,148.89,131.753,103.016,82.09275
1320,UTIBANK,EQ,5-Feb-04,144.35,145.75,150,140,142.8,142.65,145.73,296943,43273046.75,-,81631,27.49,,,149.2383333,133.08,103.777,82.5865
1321,UTIBANK,EQ,6-Feb-04,142.65,143.5,146,138.1,140.3,140.7,141.11,301062,42481737.75,-,133593,44.37,,,149.415,134.272,104.522,83.06925
1322,UTIBANK,EQ,9-Feb-04,140.7,141.9,149.8,141.9,143.75,143.35,144.13,250540,36110149.6,-,112488,44.9,,,149.7766667,135.492,105.2645,83.562
1323,UTIBANK,EQ,10-Feb-04,143.35,144.25,159,144.25,157.75,157.4,153.75,1149000,176655468.3,-,386868,33.67,,,150.6016667,136.975,106.1775,84.1285
1324,UTIBANK,EQ,11-Feb-04,157.4,158.7,158.7,151.1,153.3,153.2,153.87,382584,58869921.6,-,97687,25.53,,,151.1366667,138.366,107.0585,84.673
1325,UTIBANK,EQ,12-Feb-04,153.2,153,156.7,150.1,151.45,151.6,153.25,344647,52816461.6,-,93242,27.05,,,151.6266667,139.685,107.923,85.198
1326,UTIBANK,EQ,13-Feb-04,151.6,152.2,152.6,147,150.5,151.2,150.38,269624,40544906.7,-,92198,34.2,,,152.145,140.793,108.7785,85.722
1327,UTIBANK,EQ,16-Feb-04,151.2,151.8,153.9,150.05,151,150.85,151.94,189638,28812884.25,-,62486,32.95,,,152.59,141.51,109.6065,86.2415
1328,UTIBANK,EQ,17-Feb-04,150.85,151,153.2,148.5,150.2,150.05,150.93,183430,27685609,-,56556,30.83,,,152.5816667,142.154,110.427,86.7675
1329,UTIBANK,EQ,18-Feb-04,150.05,151.1,151.4,147.1,148.25,148.35,148.78,178009,26484776,-,71940,40.41,,,152.7416667,142.933,111.212,87.28575
1330,UTIBANK,EQ,19-Feb-04,148.35,148.9,149,142.65,143.85,143.7,145.33,175844,25555892.7,-,83185,47.31,,,152.7783333,143.444,111.9315,87.78025
1331,UTIBANK,EQ,20-Feb-04,143.7,143.9,144.95,137.4,144,141.8,140.95,281086,39618246.8,-,85626,30.46,,,152.8216667,143.886,112.632,88.26025
1332,UTIBANK,EQ,23-Feb-04,141.8,143.85,143.85,136,136,136.95,139.01,171624,23858176.4,-,84995,49.52,,,152.5616667,144.325,113.2685,88.71325
1333,UTIBANK,EQ,24-Feb-04,136.95,136.65,138.3,134,136,136.35,136.28,149312,20348307.15,-,66018,44.21,,,152.2533333,144.779,113.884,89.1675
1334,UTIBANK,EQ,25-Feb-04,136.35,137.2,140.5,135,135,135.8,137.9,144709,19955091.55,-,43172,29.83,,,152.0516667,145.218,114.4595,89.61325
1335,UTIBANK,EQ,26-Feb-04,135.8,136.4,141.6,136,140,138.95,139.17,200828,27949952.2,-,83166,41.41,,,152.0216667,145.695,115.0855,90.07875
1336,UTIBANK,EQ,27-Feb-04,138.95,139.5,140.5,134.15,139.95,139.25,138.43,144504,20004226.55,-,46313,32.05,,,151.935,146.04,115.7115,90.545
1337,UTIBANK,EQ,1-Mar-04,139.25,141.25,142.25,139,139.4,139.8,140.19,121293,17003952.15,-,59266,48.86,,,151.2333333,146.394,116.328,91.0165
1338,UTIBANK,EQ,3-Mar-04,139.8,140.65,146.35,140,141.4,141.15,142.95,250758,35845833.45,-,48369,19.29,,,150.69,146.727,116.923,91.494
1339,UTIBANK,EQ,4-Mar-04,141.15,141.95,142.35,137,138.5,137.85,139,109153,15172672.1,-,35333,32.37,,,150.1466667,146.953,117.4555,91.95525
1340,UTIBANK,EQ,5-Mar-04,137.85,139.15,139.5,136,136.5,136.8,137.66,94555,13016298,-,42591,45.04,,,149.0833333,147.045,117.998,92.40575
1341,UTIBANK,EQ,8-Mar-04,136.8,137.55,142.75,137.55,140.8,140.55,140.95,196115,27641513.05,-,89326,45.55,,,148.165,147.148,118.573,92.8565
1342,UTIBANK,EQ,9-Mar-04,140.55,141.75,141.75,136,137.65,137.6,138.03,126398,17446307.25,-,55605,43.99,,,147.22,147.25,119.096,93.28525
1343,UTIBANK,EQ,10-Mar-04,137.6,138.1,138.25,136,136,136.3,136.65,82690,11299882.4,-,38307,46.33,,,146.4366667,147.323,119.62,93.704
1344,UTIBANK,EQ,11-Mar-04,136.3,136.95,137.2,134.25,135.5,135.8,136.28,84923,11572970.7,-,34745,40.91,,,145.4066667,147.296,120.1725,94.12075
1345,UTIBANK,EQ,12-Mar-04,135.8,137.15,137.15,133.5,134.5,134.15,134.38,72262,9710867.05,-,39216,54.27,,,144.1866667,147.241,120.733,94.53
1346,UTIBANK,EQ,15-Mar-04,134.15,135.75,138.45,132.05,132.25,133.95,136.28,190191,25918469.8,-,119942,63.06,,,142.805,147.207,121.323,94.949
1347,UTIBANK,EQ,16-Mar-04,133.95,132,132,122.15,130.85,130.4,130.03,110446,14360779.45,-,59239,53.64,,,141.6616667,147.065,121.883,95.34775
1348,UTIBANK,EQ,17-Mar-04,130.4,132.4,138.6,130,135.4,136.65,135.35,219572,29719835.15,-,66382,30.23,,,141.5833333,146.792,122.4975,95.776
1349,UTIBANK,EQ,18-Mar-04,136.65,137.8,137.8,130.05,130.05,131,133.47,176111,23504733,-,44929,25.51,,,141.1383333,146.541,123.032,96.18325
1350,UTIBANK,EQ,19-Mar-04,131,131.4,132.85,130,132.4,132.05,131.65,107118,14102218.95,-,41749,38.97,,,140.785,146.33,123.6085,96.59025
1351,UTIBANK,EQ,22-Mar-04,132.05,131.5,136,131,131.75,132.35,133.78,177074,23689234.25,-,75929,42.88,,,140.5066667,146.167,124.1755,97.004
1352,UTIBANK,EQ,23-Mar-04,132.35,132,132.25,124,128.25,128.1,127.55,140933,17975465.85,-,50808,36.05,,,139.9983333,145.834,124.7135,97.38575
1353,UTIBANK,EQ,24-Mar-04,128.1,129,129.4,126,127.15,126.9,127.09,79347,10084009.5,-,30397,38.31,,,138.9816667,145.46,125.2425,97.761
1354,UTIBANK,EQ,25-Mar-04,126.9,127.65,133,127.65,133,130.4,130.03,104288,13560095,-,39708,38.08,,,138.2216667,145.231,125.799,98.14225
1355,UTIBANK,EQ,26-Mar-04,130.4,133.5,139.2,131.65,137,137.8,135.41,213474,28905989.3,-,110738,51.87,,,137.7616667,145.19,126.442,98.56625
1356,UTIBANK,EQ,29-Mar-04,137.8,138.85,146.7,138.85,144.3,143.7,143.72,364459,52380317.4,-,138425,37.98,,,137.5116667,145.227,127.134,99.027
1357,UTIBANK,EQ,30-Mar-04,143.7,145,147.8,141,142.5,142.35,145.4,180568,26254497.65,-,82509,45.69,,,137.2283333,144.857,127.821,99.47925
1358,UTIBANK,EQ,31-Mar-04,142.35,143.4,153.2,141.6,148.35,148.65,149.04,669338,99759544.15,-,198633,29.68,,,137.1816667,144.681,128.5785,99.9675
1359,UTIBANK,EQ,1-Apr-04,148.65,149,158,148.5,157.6,156.95,154.41,653946,100977271.3,-,252782,38.65,,,137.4683333,144.737,129.425,100.49825
1360,UTIBANK,EQ,2-Apr-04,156.95,158,167.4,157,166.2,165.95,162.83,903556,147125609.5,-,317482,35.14,,,138.21,144.682,130.364,101.0735
1361,UTIBANK,EQ,5-Apr-04,165.95,167,170.55,165.35,169,166.95,168.59,473237,79784463,-,281239,59.43,,,139.0483333,144.659,131.3135,101.66075
1362,UTIBANK,EQ,6-Apr-04,166.95,169,170,161,163,164,164.1,436875,71691687.15,-,251038,57.46,,,139.95,144.62,132.207,102.236
1363,UTIBANK,EQ,7-Apr-04,164,165,165.75,161.25,161.35,162.15,162.74,152076,24748883.75,-,61568,40.49,,,140.81,144.667,133.0845,102.798
1364,UTIBANK,EQ,8-Apr-04,162.15,162,164,156.05,158,158.55,159.19,273597,43552976.9,-,134457,49.14,,,141.5683333,144.504,133.951,103.34325
1365,UTIBANK,EQ,12-Apr-04,158.55,158,161.8,156,159.6,159.15,159.64,184586,29466907.9,-,97754,52.96,,,142.2416667,144.272,134.8235,103.895
1366,UTIBANK,EQ,13-Apr-04,159.15,156,167.4,156,162.5,163.75,161.99,184031,29811927.15,-,83240,45.23,,,143.0583333,144.039,135.739,104.47025
1367,UTIBANK,EQ,15-Apr-04,163.75,164.1,166.65,159,160.75,160.95,162.89,203253,33108776.95,-,69388,34.14,,,143.7633333,143.964,136.6195,105.03275
1368,UTIBANK,EQ,16-Apr-04,160.95,160,165.9,160,164.5,164.5,162.96,205065,33417461.8,-,137791,67.19,,,144.5416667,144.474,137.447,105.6145
1369,UTIBANK,EQ,17-Apr-04,164.5,166,166,157.1,162.2,162.3,162.31,62132,10084797.05,-,28564,45.97,,,145.3566667,144.833,138.293,106.137
1370,UTIBANK,EQ,19-Apr-04,162.3,163,164.9,158.4,162.65,163,162.74,690067,112304449.9,-,615890,89.25,,,146.23,145.24,139.16,106.68125
1371,UTIBANK,EQ,20-Apr-04,163,164,164,157.05,157.05,158.8,160.05,124954,19998501.5,-,55920,44.75,,,146.8383333,145.602,139.937,107.15375
1372,UTIBANK,EQ,21-Apr-04,158.8,159.7,164,158.8,163.65,163.05,161.78,185705,30043900.95,-,118361,63.74,,,147.6866667,145.996,140.744,107.6505
1373,UTIBANK,EQ,22-Apr-04,163.05,163.9,168.3,162,162.5,163.3,165.14,140867,23263201.15,-,44561,31.63,,,148.5866667,146.114,141.5445,108.15975
1374,UTIBANK,EQ,23-Apr-04,163.3,164.5,167.85,163.2,165.5,164.7,165.53,182058,30135307.45,-,111010,60.98,,,149.55,146.344,142.355,108.662
1375,UTIBANK,EQ,27-Apr-04,164.7,160,162,150.05,155.5,155.15,157.59,196382,30947372.1,-,138560,70.56,,,150.25,146.415,143.05,109.11225
1376,UTIBANK,EQ,28-Apr-04,155.15,155.5,156.8,150.15,154.15,153.65,152.85,185656,28378324.3,-,108560,58.47,,,150.9066667,146.464,143.6285,109.50575
1377,UTIBANK,EQ,29-Apr-04,153.65,156.8,163,155,159.25,159.85,160.15,169683,27174216,-,79714,46.98,,,151.8883333,146.644,144.077,109.94125
1378,UTIBANK,EQ,30-Apr-04,159.85,162,164.95,152.5,156,156.05,160.67,177191,28469004.25,-,49448,27.91,,,152.535,146.764,144.459,110.35
1379,UTIBANK,EQ,3-May-04,156.05,156,156,148.25,150.95,150.95,150.67,86958,13101812,-,41083,47.24,,,153.2,146.816,144.8745,110.73725
1380,UTIBANK,EQ,4-May-04,150.95,152.85,156.75,152.85,156.25,155.5,155.11,62081,9629302.2,-,26393,42.51,,,153.9816667,147.052,145.248,111.13975
1381,UTIBANK,EQ,5-May-04,155.5,156,158,152.5,153,153.7,155.33,53682,8338500.85,-,28598,53.27,,,154.6933333,147.29,145.588,111.536
1382,UTIBANK,EQ,6-May-04,153.7,154.15,157.5,152,157.5,156.05,155.42,128522,19974643,-,52244,40.65,,,155.625,147.672,145.9985,111.95075
1383,UTIBANK,EQ,7-May-04,156.05,154,154.45,149.3,150.05,150.25,150.7,206384,31102168.6,-,143034,69.3,,,156.4033333,147.95,146.3645,112.33475
1384,UTIBANK,EQ,10-May-04,150.25,142,149.95,142,148,145.8,145.72,124734,18176020.45,-,95125,76.26,,,156.9166667,148.15,146.684,112.69675
1385,UTIBANK,EQ,11-May-04,145.8,142.25,146,137.5,139,138.6,139.78,145376,20320021.8,-,96057,66.07,,,156.9433333,148.143,146.919,112.99825
1386,UTIBANK,EQ,12-May-04,138.6,137,151.55,136.25,142,143.55,144.05,200502,28881344.4,-,86092,42.94,,,156.9383333,148.229,147.1345,113.3375
1387,UTIBANK,EQ,13-May-04,143.55,139.5,147.5,131.5,147.5,145.2,141.38,170609,24120658.55,-,76737,44.98,,,157.0333333,148.337,147.3655,113.659
1388,UTIBANK,EQ,14-May-04,145.2,150,150,129.15,129.25,131.35,133.66,278344,37202496.95,-,165820,59.57,,,156.4566667,148.141,147.434,113.90775
1389,UTIBANK,EQ,17-May-04,131.35,128,128,105.1,105.5,105.65,106.58,183687,19576445.3,-,111947,60.94,,,154.7466667,147.497,147.225,114.03425
1390,UTIBANK,EQ,18-May-04,105.65,105.05,125,105.05,120.25,122.05,119.58,127820,15285326.15,-,71980,56.31,,,153.2833333,147.202,147.1235,114.24425
1391,UTIBANK,EQ,19-May-04,122.05,130,137.5,128.3,131.55,132.5,131.9,184396,24320966.85,-,107685,58.4,,,152.135,147.041,147.0945,114.49525
1392,UTIBANK,EQ,20-May-04,132.5,139.8,154.9,115.25,131.25,132.45,134.09,176010,23601161.15,-,94181,53.51,,,151.0833333,146.938,147.094,114.76675
1393,UTIBANK,EQ,21-May-04,132.45,132.9,132.9,120.15,124,124.6,124.22,159431,19804675.9,-,65167,40.87,,,149.8316667,146.704,147.0135,115.0015
1394,UTIBANK,EQ,24-May-04,124.6,120,148,116.5,128.5,129.85,130.48,114497,14939433.3,-,39466,34.47,,,148.875,146.585,146.9405,115.26625
1395,UTIBANK,EQ,25-May-04,129.85,124,131.5,123.9,125.6,125.35,125.97,64752,8156942,-,30457,47.04,,,147.7483333,146.409,146.825,115.50575
1396,UTIBANK,EQ,26-May-04,125.35,127.85,129.5,123.7,124.75,124.45,126.63,79253,10035974,-,36412,45.94,,,146.4383333,146.219,146.713,115.73725
1397,UTIBANK,EQ,27-May-04,124.45,128,134.2,126,126.4,126.55,128.57,283320,36427377.75,-,121874,43.02,,,145.2916667,146.142,146.6035,115.984
1398,UTIBANK,EQ,28-May-04,126.55,124.4,128.4,117.55,118.15,118.55,120.38,266734,32110162.9,-,158530,59.43,,,143.76,145.78,146.286,116.1965
1399,UTIBANK,EQ,31-May-04,118.55,117,117,105.9,108.5,107.65,109.48,160369,17556533.5,-,66433,41.43,,,141.9383333,145.313,145.927,116.356
1400,UTIBANK,EQ,1-Jun-04,107.65,109.8,114.2,106.05,106.35,106.55,109.68,108620,11913343.5,-,50391,46.39,,,140.0566667,144.803,145.5665,116.5165
1401,UTIBANK,EQ,2-Jun-04,106.55,109.75,112,107.5,111,110.45,109.57,126061,13812513.95,-,65655,52.08,,,138.445,144.365,145.266,116.6975
1402,UTIBANK,EQ,3-Jun-04,110.45,114.95,116,110,110.15,111.2,113.74,238467,27123268.5,-,105525,44.25,,,136.7166667,144.027,144.9305,116.88325
1403,UTIBANK,EQ,4-Jun-04,111.2,109.95,112,108,110.35,110.7,109.71,139924,15351073.3,-,78578,56.16,,,134.9633333,143.703,144.5815,117.0555
1404,UTIBANK,EQ,7-Jun-04,110.7,114.8,116.5,113,116.5,115.4,114.57,169543,19423989.9,-,103713,61.17,,,133.32,143.403,144.317,117.253
1405,UTIBANK,EQ,8-Jun-04,115.4,116.5,122,115.05,120.75,120.15,117.71,213452,25125834.7,-,116215,54.45,,,132.1533333,143.05,144.12,117.496
1406,UTIBANK,EQ,9-Jun-04,120.15,118,122,118,120,119.95,120.48,157431,18967598.75,-,86086,54.68,,,131.03,142.575,143.901,117.7315
1407,UTIBANK,EQ,10-Jun-04,119.95,121.9,124.8,119.95,120.4,121.45,122.16,152948,18684752.15,-,38331,25.06,,,129.75,142.157,143.507,117.963
1408,UTIBANK,EQ,11-Jun-04,121.45,121,124,113.05,114,115.4,119.23,187719,22381857.5,-,71080,37.87,,,128.395,141.492,143.0865,118.1595
1409,UTIBANK,EQ,14-Jun-04,115.4,112.5,116.45,112.5,115.5,115.2,115.03,122532,14094967,-,60691,49.53,,,127.2033333,140.657,142.697,118.36725
1410,UTIBANK,EQ,15-Jun-04,115.2,129.8,129.8,113.65,114.55,115,115.95,44690,5181960.5,-,18732,41.92,,,125.8533333,139.638,142.16,118.568
1411,UTIBANK,EQ,16-Jun-04,115,117.95,117.95,115,115.25,115.2,116,68374,7931674.15,-,29565,43.24,,,124.57,138.603,141.631,118.771
1412,UTIBANK,EQ,17-Jun-04,115.2,115.15,116.5,113.05,116,115.95,114.8,53167,6103335.2,-,29757,55.97,,,123.2333333,137.642,141.131,118.97375
1413,UTIBANK,EQ,18-Jun-04,115.95,115.95,121.65,115.1,119.75,118.75,118.88,158873,18886259.65,-,65866,41.46,,,122.1833333,136.774,140.7205,119.19825
1414,UTIBANK,EQ,21-Jun-04,118.75,118.9,125.5,117,125,124.6,122.36,252799,30932368.7,-,138222,54.68,,,121.4766667,136.095,140.2995,119.45825
1415,UTIBANK,EQ,22-Jun-04,124.6,124.6,129,118.1,119,120.05,123.23,284311,35034758.05,-,47252,16.62,,,120.8583333,135.313,139.7925,119.69725
1416,UTIBANK,EQ,23-Jun-04,120.05,118.85,121.8,115.2,115.5,116.5,118.48,72072,8539353.55,-,22396,31.07,,,119.9566667,134.368,139.2035,119.92525
1417,UTIBANK,EQ,24-Jun-04,116.5,117,117,114.15,115.05,115.35,115.3,47985,5532652.65,-,16621,34.64,,,118.9616667,133.456,138.71,120.1465
1418,UTIBANK,EQ,25-Jun-04,115.35,116.8,120.4,116.35,119.8,119.1,118.58,65116,7721385.25,-,26502,40.7,,,118.5533333,132.548,138.511,120.39175
1419,UTIBANK,EQ,28-Jun-04,119.1,120.45,125,120.05,124.9,123.95,122.59,92142,11295770,-,58496,63.48,,,119.1633333,131.781,138.307,120.6615
1420,UTIBANK,EQ,29-Jun-04,123.95,123.75,128,122.6,126,126.65,126.09,164780,20777409.6,-,92780,56.31,,,119.3166667,131.054,138.147,120.962
1421,UTIBANK,EQ,30-Jun-04,126.65,126,135,124.25,131,129.85,127.3,142163,18096705.9,-,91271,64.2,,,119.2283333,130.475,138.0385,121.28025
1422,UTIBANK,EQ,1-Jul-04,129.85,130.1,131,128.3,129.1,129.9,129.64,96263,12479744.2,-,38515,40.01,,,119.1433333,129.812,137.904,121.58425
1423,UTIBANK,EQ,2-Jul-04,129.9,128.5,131.9,128.5,129,129.4,129.75,102102,13247651.05,-,66286,64.92,,,119.3033333,129.134,137.624,121.90075
1424,UTIBANK,EQ,5-Jul-04,129.4,123.9,130,107.25,129,126.5,121.3,701849,85133530.2,-,183006,26.07,,,119.1916667,128.37,137.357,122.20775
1425,UTIBANK,EQ,6-Jul-04,126.5,126.9,127,122.6,126.8,126.35,125.03,198134,24772661.35,-,97175,49.05,,,119.225,127.794,137.1045,122.51375
1426,UTIBANK,EQ,7-Jul-04,126.35,127.1,132,122.25,122.25,123.9,127.19,94779,12055334.5,-,36178,38.17,,,119.2066667,127.199,136.8315,122.805
1427,UTIBANK,EQ,8-Jul-04,123.9,124,127.8,117,117.95,118.75,122.78,116183,14265487.7,-,46830,40.31,,,118.9466667,126.377,136.5105,123.0585
1428,UTIBANK,EQ,9-Jul-04,118.75,112.5,122.45,112.5,121.05,121.4,121,61902,7490122.05,-,24248,39.17,,,119.0416667,125.684,136.224,123.3255
1429,UTIBANK,EQ,12-Jul-04,121.4,116.1,123.9,116.1,120.5,120.45,121.19,50610,6133653.05,-,20867,41.23,,,119.4683333,125.074,135.945,123.5785
1430,UTIBANK,EQ,13-Jul-04,120.45,119,123.95,118.5,120.9,121,120.66,57208,6902724.7,-,30975,54.14,,,119.95,124.384,135.718,123.82475
1431,UTIBANK,EQ,14-Jul-04,121,123.5,130.3,123.5,124.95,125.2,126.66,546589,69233619.15,-,105124,19.23,,,120.4416667,123.814,135.552,124.092
1432,UTIBANK,EQ,15-Jul-04,125.2,127,129.95,126.5,128.5,128.65,128.34,259520,33306829.8,-,103002,39.69,,,121.0233333,123.266,135.469,124.36875
1433,UTIBANK,EQ,16-Jul-04,128.65,129.7,130.5,128.25,129.75,129.55,129.86,135309,17571388.7,-,102990,76.11,,,121.6516667,122.852,135.401,124.6425
1434,UTIBANK,EQ,19-Jul-04,129.55,132.7,132.7,129,129.25,129.65,129.94,150211,19517990.95,-,121456,80.86,,,122.1266667,122.529,135.3395,124.8995
1435,UTIBANK,EQ,20-Jul-04,129.65,117.95,130.55,117.95,130,130,129.96,200618,26072577.4,-,183508,91.47,,,122.455,122.357,135.25,125.16775
1436,UTIBANK,EQ,21-Jul-04,130,131,131,111.6,128.45,128.3,128.72,90187,11608499.65,-,55385,61.41,,,122.7333333,122.052,135.1405,125.426
1437,UTIBANK,EQ,22-Jul-04,128.3,130.9,131,128.5,129.5,129.4,129.84,68005,8830105.25,-,39664,58.33,,,122.9983333,121.736,135.0365,125.68225
1438,UTIBANK,EQ,23-Jul-04,129.4,130.75,130.75,127,129,128.8,129.29,79250,10246546.4,-,65366,82.48,,,123.445,121.685,134.913,125.918
1439,UTIBANK,EQ,26-Jul-04,128.8,120.15,129.9,120.15,129.9,129.4,127.96,58016,7423713.4,-,29744,51.27,,,123.9183333,122.16,134.8285,126.142
1440,UTIBANK,EQ,27-Jul-04,129.4,129,129.7,127.1,128.5,127.95,128.6,29249,3761377.6,-,18921,64.69,,,124.35,122.278,134.74,126.369
1441,UTIBANK,EQ,28-Jul-04,127.95,128,130.45,127.05,128,127.8,128.64,102424,13175708.9,-,77996,76.15,,,124.77,122.184,134.6125,126.59275
1442,UTIBANK,EQ,29-Jul-04,127.8,130,130,126.8,127.3,128.2,128.43,23120,2969252.7,-,14324,61.96,,,125.1783333,122.099,134.5185,126.80725
1443,UTIBANK,EQ,30-Jul-04,128.2,129.45,129.7,127.3,127.9,128,128.67,52291,6728330.15,-,37647,72,,,125.4866667,122.167,134.4355,127.02775
1444,UTIBANK,EQ,2-Aug-04,128,127,128.85,125,125.75,125.65,126.16,45229,5706104.3,-,32598,72.07,,,125.5216667,122.083,134.334,127.25325
1445,UTIBANK,EQ,3-Aug-04,125.65,126.6,127.5,125.25,127.5,127.05,126.67,33610,4257532.7,-,23149,68.88,,,125.755,122.117,134.263,127.498
1446,UTIBANK,EQ,4-Aug-04,127.05,127.4,127.4,124.15,125.05,125.2,125.58,49783,6251618.55,-,35821,71.95,,,126.045,122.132,134.1755,127.74925
1447,UTIBANK,EQ,5-Aug-04,125.2,122.25,126.6,122.25,125.4,124.85,125.13,50883,6367061.7,-,34291,67.39,,,126.3616667,122.098,134.12,128.0015
1448,UTIBANK,EQ,6-Aug-04,124.85,126.5,129.8,125.15,127.5,126.65,127.45,77722,9905586.3,-,38861,50,,,126.6133333,122.26,134.02,128.25875
1449,UTIBANK,EQ,9-Aug-04,126.65,127.25,129.6,126,126,126.6,127.44,34321,4374039.25,-,20214,58.9,,,126.7016667,122.639,133.976,128.504
1450,UTIBANK,EQ,10-Aug-04,126.6,127.95,127.95,125,126,125.65,126.26,33440,4222292.7,-,23068,68.98,,,126.6683333,123.021,133.912,128.76025
1451,UTIBANK,EQ,11-Aug-04,125.65,127.4,127.9,124.95,127.9,126.8,126.42,103176,13043308.3,-,73181,70.93,,,126.5666667,123.348,133.8565,129.016
1452,UTIBANK,EQ,12-Aug-04,126.8,122.8,126.45,121.05,124,123.45,123.66,76024,9401306.6,-,44772,58.89,,,126.3516667,123.593,133.81,129.26175
1453,UTIBANK,EQ,13-Aug-04,123.45,124,125.5,120.5,122.95,121.85,122.68,47352,5809104.7,-,33319,70.36,,,126.1,123.816,133.7595,129.501
1454,UTIBANK,EQ,16-Aug-04,121.85,123.9,123.9,119,119,119.9,121.75,117371,14289900.2,-,96215,81.98,,,125.88,123.906,133.6545,129.72675
1455,UTIBANK,EQ,17-Aug-04,119.9,121,121.5,119,119.6,119.85,120.11,144291,17331145.6,-,124125,86.02,,,125.6633333,123.9,133.475,129.9585
1456,UTIBANK,EQ,18-Aug-04,119.85,121,121,114.1,116.5,116.15,118.07,87345,10313120.1,-,68973,78.97,,,125.405,123.824,133.1995,130.16675
1457,UTIBANK,EQ,19-Aug-04,116.15,117.65,119.5,115.8,116.3,116.8,116.82,86637,10120827.6,-,58694,67.75,,,125.34,123.731,132.944,130.3825
1458,UTIBANK,EQ,20-Aug-04,116.8,117.85,117.85,115,116,115.75,115.97,53982,6260091,-,37617,69.68,,,125.1516667,123.738,132.615,130.59675
1459,UTIBANK,EQ,23-Aug-04,115.75,114,115,109.5,110,110.05,111.15,78608,8737554.9,-,44629,56.77,,,124.805,123.635,132.146,130.7855
1460,UTIBANK,EQ,24-Aug-04,110.05,110.5,112.9,109.25,112.35,112.5,111.6,102772,11469652.1,-,62258,60.58,,,124.5216667,123.585,131.6115,130.98775
1461,UTIBANK,EQ,25-Aug-04,112.5,113.65,113.65,110.5,110.95,110.85,111.59,74765,8343180.45,-,40724,54.47,,,124.0433333,123.498,131.0505,131.182
1462,UTIBANK,EQ,26-Aug-04,110.85,119,119,110,111.5,111.2,111.72,114141,12751262.5,-,75427,66.08,,,123.4616667,123.403,130.5225,131.36475
1463,UTIBANK,EQ,27-Aug-04,111.2,113.5,115.25,112.5,114.5,114.2,114.13,115585,13191721.7,-,64859,56.11,,,122.95,123.312,130.043,131.56375
